"","date","state","confirmed","Casos.Estimado","t","Casos.Forecast","Casos.Lo.80","Casos.Hi.80","Casos.Lo.95","Casos.Hi.95","deaths","Obitos.Estimado","Obitos.Forecast","Obitos.Lo.80","Obitos.Hi.80","Obitos.Lo.95","Obitos.Hi.95"
"2951",2020-08-21,"PA",188644,188372.927950728,157,NA,NA,NA,NA,NA,6047,6055.32085012038,NA,NA,NA,NA,NA
"2952",2020-08-22,"PA",189289,190007.93160831,158,NA,NA,NA,NA,NA,6057,6059.3121456766,NA,NA,NA,NA,NA
"2953",2020-08-23,"PA",189582,190216.576661949,159,NA,NA,NA,NA,NA,6062,6075.92779326158,NA,NA,NA,NA,NA
"2954",2020-08-24,"PA",191609,190897.573334383,160,NA,NA,NA,NA,NA,6078,6072.71146101744,NA,NA,NA,NA,NA
"2955",2020-08-25,"PA",193564,193858.949067825,161,NA,NA,NA,NA,NA,6097,6100.69135499236,NA,NA,NA,NA,NA
"2956",2020-08-26,"PA",195297,195054.849438848,162,NA,NA,NA,NA,NA,6102,6111.13187615611,NA,NA,NA,NA,NA
"2957",2020-08-27,"PA",196874,196941.28888509,163,NA,NA,NA,NA,NA,6106,6115.95771160071,NA,NA,NA,NA,NA
"2958",2020-08-28,"PA",198246,198321.51547387,164,NA,NA,NA,NA,NA,6109,6115.83079233154,NA,NA,NA,NA,NA
"2959",2020-08-29,"PA",199171,199711.318257612,165,NA,NA,NA,NA,NA,6115,6120.47523411487,NA,NA,NA,NA,NA
"2960",2020-08-30,"PA",199556,200451.015238621,166,NA,NA,NA,NA,NA,6146,6124.27734677919,NA,NA,NA,NA,NA
"2961",2020-08-31,"PA",200985,200757.747181659,167,NA,NA,NA,NA,NA,6176,6168.00150115444,NA,NA,NA,NA,NA
"2962",2020-09-01,"PA",202436,202877.545971321,168,NA,NA,NA,NA,NA,6201,6187.48188940959,NA,NA,NA,NA,NA
"2963",2020-09-02,"PA",203969,203771.274449328,169,NA,NA,NA,NA,NA,6215,6217.56662235973,NA,NA,NA,NA,NA
"2964",2020-09-03,"PA",205291,205467.854477647,170,NA,NA,NA,NA,NA,6228,6220.2920415977,NA,NA,NA,NA,NA
"2965",2020-09-04,"PA",206864,206445.574302209,171,NA,NA,NA,NA,NA,6240,6242.43720850526,NA,NA,NA,NA,NA
"2966",2020-09-05,"PA",207638,208272.269602501,172,NA,NA,NA,NA,NA,6249,6247.24971435286,NA,NA,NA,NA,NA
"2967",2020-09-06,"PA",208259,208420.5866982,173,NA,NA,NA,NA,NA,6257,6263.1334165642,NA,NA,NA,NA,NA
"2968",2020-09-07,"PA",208560,209404.040350855,174,NA,NA,NA,NA,NA,6269,6265.6580882083,NA,NA,NA,NA,NA
"2969",2020-09-08,"PA",209808,209421.163432564,175,NA,NA,NA,NA,NA,6280,6286.09677546673,NA,NA,NA,NA,NA
"2970",2020-09-09,"PA",211061,211365.464862126,176,NA,NA,NA,NA,NA,6289,6290.5826620378,NA,NA,NA,NA,NA
"2971",2020-09-10,"PA",212428,212050.623834839,177,NA,NA,NA,NA,NA,6299,6304.97842499084,NA,NA,NA,NA,NA
"2972",2020-09-11,"PA",213655,213626.668042396,178,NA,NA,NA,NA,NA,6307,6310.45625208262,NA,NA,NA,NA,NA
"2973",2020-09-12,"PA",214376,214551.370650361,179,NA,NA,NA,NA,NA,6344,6321.63608701633,NA,NA,NA,NA,NA
"2974",2020-09-13,"PA",214806,215140.50407924,180,NA,NA,NA,NA,NA,6368,6369.53932759657,NA,NA,NA,NA,NA
"2975",2020-09-14,"PA",216318,215580.270176937,181,NA,NA,NA,NA,NA,6387,6381.13894388572,NA,NA,NA,NA,NA
"2976",2020-09-15,"PA",217500,217747.553645956,182,NA,NA,NA,NA,NA,6405,6406.39515267365,NA,NA,NA,NA,NA
"2977",2020-09-16,"PA",218458,218260.380766206,183,NA,NA,NA,NA,NA,6421,6418.08813443274,NA,NA,NA,NA,NA
"2978",2020-09-17,"PA",219220,219445.284826741,184,NA,NA,NA,NA,NA,6438,6439.89357818806,NA,NA,NA,NA,NA
"2979",2020-09-18,"PA",220205,220036.807779866,185,NA,NA,NA,NA,NA,6451,6452.99384804127,NA,NA,NA,NA,NA
"2980",2020-09-19,"PA",220519,221303.16364169,186,NA,NA,NA,NA,NA,6460,6468.89551663424,NA,NA,NA,NA,NA
"2981",2020-09-20,"PA",220775,221123.03867836,187,NA,NA,NA,NA,NA,6468,6473.47288175541,NA,NA,NA,NA,NA
"2982",2020-09-21,"PA",221639,221722.683819144,188,NA,NA,NA,NA,NA,6477,6484.96728941906,NA,NA,NA,NA,NA
"2983",2020-09-22,"PA",223021,222748.602942171,189,NA,NA,NA,NA,NA,6489,6491.12616187342,NA,NA,NA,NA,NA
"2984",2020-09-23,"PA",224302,224161.127639838,190,NA,NA,NA,NA,NA,6502,6506.7431886839,NA,NA,NA,NA,NA
"2985",2020-09-24,"PA",225624,225156.380140651,191,NA,NA,NA,NA,NA,6514,6516.1388982022,NA,NA,NA,NA,NA
"2986",2020-09-25,"PA",226826,226545.304796899,192,NA,NA,NA,NA,NA,6534,6529.4310366134,NA,NA,NA,NA,NA
"2987",2020-09-26,"PA",227756,227608.473685995,193,NA,NA,NA,NA,NA,6546,6550.33280803531,NA,NA,NA,NA,NA
"2988",2020-09-27,"PA",228068,228515.649837876,194,NA,NA,NA,NA,NA,6551,6557.06410486754,NA,NA,NA,NA,NA
"2989",2020-09-28,"PA",229175,228643.429554653,195,NA,NA,NA,NA,NA,6560,6560.47640444235,NA,NA,NA,NA,NA
"2990",2020-09-29,"PA",230449,230469.918593899,196,NA,NA,NA,NA,NA,6573,6570.65493668913,NA,NA,NA,NA,NA
"2991",2020-09-30,"PA",231743,231424.693358781,197,NA,NA,NA,NA,NA,6582,6584.14272078547,NA,NA,NA,NA,NA
"2992",2020-10-01,"PA",NA,NA,198,232862.670511118,232132.879089173,233592.461933062,231746.550846725,233978.79017551,NA,NA,6590.07977317216,6555.99433616208,6624.16521018224,6537.95059574911,6642.20895059522
"2993",2020-10-02,"PA",NA,NA,199,233810.21264755,232484.21605186,235136.209243239,231782.275855112,235838.149439987,NA,NA,6598.73375416359,6537.07224396569,6660.39526436149,6504.4306121992,6693.03689612798
"2994",2020-10-03,"PA",NA,NA,200,234813.581899685,233164.314988967,236462.848810404,232291.245824563,237335.917974808,NA,NA,6606.19125133384,6526.61522601435,6685.76727665332,6484.49022278977,6727.89227987791
"2995",2020-10-04,"PA",NA,NA,201,235896.725424489,234020.227356541,237773.223492436,233026.869283606,238766.581565371,NA,NA,6613.56490968069,6516.85778020701,6710.27203915437,6465.66411823957,6761.46570112181
"2996",2020-10-05,"PA",NA,NA,202,237022.271113411,234915.678228648,239128.863998174,233800.515317367,240244.026909456,NA,NA,6620.22037049899,6508.1022883533,6732.33845264467,6448.75056083287,6791.6901801651
"2997",2020-10-06,"PA",NA,NA,203,238158.469684976,235775.884696916,240541.054673036,234514.620391468,241802.318978483,NA,NA,6626.74789354191,6497.88032891496,6755.61545816886,6429.66196096231,6823.83382612151
"2998",2020-10-07,"PA",NA,NA,204,239292.040303537,236578.355344434,242005.72526264,235141.817301804,243442.26330527,NA,NA,6632.89329151189,6486.19226252146,6779.59432050232,6408.53342879031,6857.25315423347
"2999",2020-10-08,"PA",NA,NA,205,240421.250720911,237328.431538729,243514.069903093,235691.191961867,245151.309479955,NA,NA,6638.9469891627,6472.08066091176,6805.81331741363,6383.74696257205,6894.14701575335
"3000",2020-10-09,"PA",NA,NA,206,241548.043140466,238037.657398862,245058.428882069,236179.371437847,246916.714843084,NA,NA,6644.80306950882,6455.63076686763,6833.97537215001,6355.48899895741,6934.11714006023
"3001",2020-10-10,"PA",NA,NA,207,242674.183251671,238714.503796328,246633.862707015,236618.376110194,248729.990393149,NA,NA,6650.60168984768,6436.53377678918,6864.66960290618,6323.21306880377,6977.99031089159
"3002",2020-10-11,"PA",NA,NA,208,243800.441956266,239363.558114736,248237.325797796,237014.813685981,250586.070226551,NA,NA,6656.29860394663,6414.94902123952,6897.64818665374,6287.1862697202,7025.41093817306
"3003",2020-10-12,"PA",NA,NA,209,244926.938126501,239987.196467419,249866.679785582,237372.255189792,252481.621063209,NA,NA,6661.96125554017,6390.85335332403,6933.0691577563,6247.33749902981,7076.58501205052
"3004",2020-10-13,"PA",NA,NA,210,246053.571805097,240586.946771163,251520.196839031,237693.090282887,254414.053327308,NA,NA,6667.57146672761,6364.41798471338,6970.72494874185,6203.93822518628,7131.20470826895
"3005",2020-10-14,"PA",NA,NA,211,247180.245068855,241164.087784936,253196.402352774,237979.326495752,256381.163641959,NA,NA,6673.16177345775,6335.72034952932,7010.60319738618,6157.08964996845,7189.23389694705
"3006",2020-03-12,"PB",0,0,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3007",2020-03-13,"PB",0,0,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3008",2020-03-14,"PB",0,0,3,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3009",2020-03-15,"PB",0,0,4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3010",2020-03-16,"PB",0,0,5,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3011",2020-03-17,"PB",0,0,6,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3012",2020-03-18,"PB",1,0.106203032197873,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3013",2020-03-19,"PB",1,1.53271331347473,8,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3014",2020-03-20,"PB",1,0.801383917046627,9,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3015",2020-03-21,"PB",1,0.962821637506922,10,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3016",2020-03-22,"PB",1,1.08518833683746,11,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3017",2020-03-23,"PB",2,1.17593636231262,12,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3018",2020-03-24,"PB",3,2.63306702983609,13,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3019",2020-03-25,"PB",5,3.38645777392696,14,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3020",2020-03-26,"PB",6,5.69998687171364,15,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3021",2020-03-27,"PB",10,6.07873452382568,16,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3022",2020-03-28,"PB",14,11.6328405609167,17,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3023",2020-03-29,"PB",14,15.1695355539854,18,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3024",2020-03-30,"PB",17,13.6260329100647,19,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"3025",2020-03-31,"PB",18,19.3829625394566,20,NA,NA,NA,NA,NA,1,0.00763676180940287,NA,NA,NA,NA,NA
"3026",2020-04-01,"PB",21,19.776116989723,21,NA,NA,NA,NA,NA,1,1.1494995123706,NA,NA,NA,NA,NA
"3027",2020-04-02,"PB",29,24.3431214100582,22,NA,NA,NA,NA,NA,1,1.13565105893576,NA,NA,NA,NA,NA
"3028",2020-04-03,"PB",32,34.1877814787531,23,NA,NA,NA,NA,NA,1,1.12252451499743,NA,NA,NA,NA,NA
"3029",2020-04-04,"PB",34,33.6717252547196,24,NA,NA,NA,NA,NA,3,1.12220869945109,NA,NA,NA,NA,NA
"3030",2020-04-05,"PB",35,36.1075489954194,25,NA,NA,NA,NA,NA,4,3.39687472892082,NA,NA,NA,NA,NA
"3031",2020-04-06,"PB",36,37.6821340087373,26,NA,NA,NA,NA,NA,4,4.49922674100293,NA,NA,NA,NA,NA
"3032",2020-04-07,"PB",41,39.5270724373853,27,NA,NA,NA,NA,NA,4,4.45067743799567,NA,NA,NA,NA,NA
"3033",2020-04-08,"PB",55,46.4104869780933,28,NA,NA,NA,NA,NA,7,4.41733788094967,NA,NA,NA,NA,NA
"3034",2020-04-09,"PB",79,62.7892128490763,29,NA,NA,NA,NA,NA,11,7.8053582896304,NA,NA,NA,NA,NA
"3035",2020-04-10,"PB",85,87.6479294605559,30,NA,NA,NA,NA,NA,11,12.2807116840009,NA,NA,NA,NA,NA
"3036",2020-04-11,"PB",101,82.711734383943,31,NA,NA,NA,NA,NA,13,12.1625077987117,NA,NA,NA,NA,NA
"3037",2020-04-12,"PB",111,107.663417057943,32,NA,NA,NA,NA,NA,13,14.3216956550977,NA,NA,NA,NA,NA
"3038",2020-04-13,"PB",136,116.863246272189,33,NA,NA,NA,NA,NA,16,14.1944070791349,NA,NA,NA,NA,NA
"3039",2020-04-14,"PB",152,151.977148945573,34,NA,NA,NA,NA,NA,21,17.489796898067,NA,NA,NA,NA,NA
"3040",2020-04-15,"PB",165,163.473500753799,35,NA,NA,NA,NA,NA,24,23.0258654514525,NA,NA,NA,NA,NA
"3041",2020-04-16,"PB",195,178.494239562248,36,NA,NA,NA,NA,NA,26,26.235114198662,NA,NA,NA,NA,NA
"3042",2020-04-17,"PB",205,218.867890747892,37,NA,NA,NA,NA,NA,28,28.2836223933705,NA,NA,NA,NA,NA
"3043",2020-04-18,"PB",236,218.315466568203,38,NA,NA,NA,NA,NA,29,30.3210337555747,NA,NA,NA,NA,NA
"3044",2020-04-19,"PB",245,262.567758529165,39,NA,NA,NA,NA,NA,32,31.2147612092463,NA,NA,NA,NA,NA
"3045",2020-04-20,"PB",263,259.481115686104,40,NA,NA,NA,NA,NA,33,34.3833779004719,NA,NA,NA,NA,NA
"3046",2020-04-21,"PB",301,285.677602240595,41,NA,NA,NA,NA,NA,39,35.2630878296284,NA,NA,NA,NA,NA
"3047",2020-04-22,"PB",345,331.368149389684,42,NA,NA,NA,NA,NA,40,41.825915653376,NA,NA,NA,NA,NA
"3048",2020-04-23,"PB",386,371.569767163859,43,NA,NA,NA,NA,NA,44,42.6576040522571,NA,NA,NA,NA,NA
"3049",2020-04-24,"PB",447,407.150631351757,44,NA,NA,NA,NA,NA,46,46.9047772034958,NA,NA,NA,NA,NA
"3050",2020-04-25,"PB",499,477.199363870692,45,NA,NA,NA,NA,NA,49,48.8545161221575,NA,NA,NA,NA,NA
"3051",2020-04-26,"PB",543,523.923581802406,46,NA,NA,NA,NA,NA,50,51.9385582200874,NA,NA,NA,NA,NA
"3052",2020-04-27,"PB",633,570.806770517747,47,NA,NA,NA,NA,NA,53,52.739397787195,NA,NA,NA,NA,NA
"3053",2020-04-28,"PB",698,689.532331727484,48,NA,NA,NA,NA,NA,57,55.8238805115896,NA,NA,NA,NA,NA
"3054",2020-04-29,"PB",814,740.924563402014,49,NA,NA,NA,NA,NA,62,60.03318912254,NA,NA,NA,NA,NA
"3055",2020-04-30,"PB",926,887.284425403277,50,NA,NA,NA,NA,NA,67,65.3565766814101,NA,NA,NA,NA,NA
"3056",2020-05-01,"PB",1034,993.567714417535,51,NA,NA,NA,NA,NA,74,70.6482517215455,NA,NA,NA,NA,NA
"3057",2020-05-02,"PB",1169,1105.09794103694,52,NA,NA,NA,NA,NA,76,78.1810915848542,NA,NA,NA,NA,NA
"3058",2020-05-03,"PB",1219,1262.13650508547,53,NA,NA,NA,NA,NA,79,79.9846112409512,NA,NA,NA,NA,NA
"3059",2020-05-04,"PB",1361,1282.95672868444,54,NA,NA,NA,NA,NA,85,82.9329753471428,NA,NA,NA,NA,NA
"3060",2020-05-05,"PB",1493,1494.39897142855,55,NA,NA,NA,NA,NA,92,89.2864205464525,NA,NA,NA,NA,NA
"3061",2020-05-06,"PB",1657,1615.59565976439,56,NA,NA,NA,NA,NA,101,96.739983665682,NA,NA,NA,NA,NA
"3062",2020-05-07,"PB",1849,1792.44465253597,57,NA,NA,NA,NA,NA,111,106.419850135454,NA,NA,NA,NA,NA
"3063",2020-05-08,"PB",2030,1988.78921780938,58,NA,NA,NA,NA,NA,114,117.169911521983,NA,NA,NA,NA,NA
"3064",2020-05-09,"PB",2156,2158.09347603102,59,NA,NA,NA,NA,NA,124,119.89726099813,NA,NA,NA,NA,NA
"3065",2020-05-10,"PB",2341,2268.28474965313,60,NA,NA,NA,NA,NA,135,130.585208136439,NA,NA,NA,NA,NA
"3066",2020-05-11,"PB",2525,2503.86817474962,61,NA,NA,NA,NA,NA,139,142.340457307923,NA,NA,NA,NA,NA
"3067",2020-05-12,"PB",2777,2690.33507798297,62,NA,NA,NA,NA,NA,154,146.070482717862,NA,NA,NA,NA,NA
"3068",2020-05-13,"PB",3045,2975.41286597522,63,NA,NA,NA,NA,NA,157,162.301375157166,NA,NA,NA,NA,NA
"3069",2020-05-14,"PB",3361,3238.28154782536,64,NA,NA,NA,NA,NA,160,164.788626471677,NA,NA,NA,NA,NA
"3070",2020-05-15,"PB",3739,3570.78036888794,65,NA,NA,NA,NA,NA,170,167.303782309917,NA,NA,NA,NA,NA
"3071",2020-05-16,"PB",4063,3971.10326171329,66,NA,NA,NA,NA,NA,183,177.796980106721,NA,NA,NA,NA,NA
"3072",2020-05-17,"PB",4347,4271.55162267414,67,NA,NA,NA,NA,NA,194,191.645565553664,NA,NA,NA,NA,NA
"3073",2020-05-18,"PB",4786,4575.03216509768,68,NA,NA,NA,NA,NA,207,203.140126478386,NA,NA,NA,NA,NA
"3074",2020-05-19,"PB",5300,5127.1822386669,69,NA,NA,NA,NA,NA,219,216.850727943222,NA,NA,NA,NA,NA
"3075",2020-05-20,"PB",5838,5670.25624166084,70,NA,NA,NA,NA,NA,230,229.351279133104,NA,NA,NA,NA,NA
"3076",2020-05-21,"PB",6238,6212.59688280793,71,NA,NA,NA,NA,NA,245,240.657947977363,NA,NA,NA,NA,NA
"3077",2020-05-22,"PB",6882,6569.12128705618,72,NA,NA,NA,NA,NA,248,256.464523677986,NA,NA,NA,NA,NA
"3078",2020-05-23,"PB",7508,7381.46192025979,73,NA,NA,NA,NA,NA,258,258.558765814435,NA,NA,NA,NA,NA
"3079",2020-05-24,"PB",7823,7988.98268684683,74,NA,NA,NA,NA,NA,272,268.660866600192,NA,NA,NA,NA,NA
"3080",2020-05-25,"PB",8016,8197.81774352143,75,NA,NA,NA,NA,NA,279,283.283325789768,NA,NA,NA,NA,NA
"3081",2020-05-26,"PB",8919,8457.57871970203,76,NA,NA,NA,NA,NA,286,289.890807549647,NA,NA,NA,NA,NA
"3082",2020-05-27,"PB",10209,9742.93224858017,77,NA,NA,NA,NA,NA,298,296.517333489656,NA,NA,NA,NA,NA
"3083",2020-05-28,"PB",11132,11022.7744075967,78,NA,NA,NA,NA,NA,318,308.841986324598,NA,NA,NA,NA,NA
"3084",2020-05-29,"PB",12011,11605.1216333171,79,NA,NA,NA,NA,NA,327,330.214715554573,NA,NA,NA,NA,NA
"3085",2020-05-30,"PB",12862,12519.2957242323,80,NA,NA,NA,NA,NA,346,338.969308393286,NA,NA,NA,NA,NA
"3086",2020-05-31,"PB",13162,13472.36957421,81,NA,NA,NA,NA,NA,360,359.086503979329,NA,NA,NA,NA,NA
"3087",2020-06-01,"PB",13695,13682.2634408078,82,NA,NA,NA,NA,NA,370,373.418457636315,NA,NA,NA,NA,NA
"3088",2020-06-02,"PB",14859,14573.383490287,83,NA,NA,NA,NA,NA,379,383.164032209569,NA,NA,NA,NA,NA
"3089",2020-06-03,"PB",16018,16059.4251069155,84,NA,NA,NA,NA,NA,414,391.779749938525,NA,NA,NA,NA,NA
"3090",2020-06-04,"PB",17579,17037.4772247504,85,NA,NA,NA,NA,NA,438,429.940543532362,NA,NA,NA,NA,NA
"3091",2020-06-05,"PB",18579,18648.4053167369,86,NA,NA,NA,NA,NA,451,455.330298647651,NA,NA,NA,NA,NA
"3092",2020-06-06,"PB",19787,19267.2439009096,87,NA,NA,NA,NA,NA,467,468.087913462623,NA,NA,NA,NA,NA
"3093",2020-06-07,"PB",20310,20689.5163990436,88,NA,NA,NA,NA,NA,484,484.246853244791,NA,NA,NA,NA,NA
"3094",2020-06-08,"PB",20951,21006.8479357775,89,NA,NA,NA,NA,NA,507,501.504747526039,NA,NA,NA,NA,NA
"3095",2020-06-09,"PB",22452,21967.1218575647,90,NA,NA,NA,NA,NA,534,525.532449823052,NA,NA,NA,NA,NA
"3096",2020-06-10,"PB",24032,23925.4103812967,91,NA,NA,NA,NA,NA,559,553.994108226475,NA,NA,NA,NA,NA
"3097",2020-06-11,"PB",25370,25319.6647055109,92,NA,NA,NA,NA,NA,570,580.036861190455,NA,NA,NA,NA,NA
"3098",2020-06-12,"PB",26556,26409.914269236,93,NA,NA,NA,NA,NA,610,590.064966430316,NA,NA,NA,NA,NA
"3099",2020-06-13,"PB",27454,27551.6544235251,94,NA,NA,NA,NA,NA,623,633.079035790197,NA,NA,NA,NA,NA
"3100",2020-06-14,"PB",28013,28429.2274932753,95,NA,NA,NA,NA,NA,633,645.152244337768,NA,NA,NA,NA,NA
"3101",2020-06-15,"PB",28668,29014.3608522514,96,NA,NA,NA,NA,NA,656,653.863891551222,NA,NA,NA,NA,NA
"3102",2020-06-16,"PB",30128,29885.3910445803,97,NA,NA,NA,NA,NA,671,677.4206504352,NA,NA,NA,NA,NA
"3103",2020-06-17,"PB",31712,31687.0519466323,98,NA,NA,NA,NA,NA,696,691.825022825585,NA,NA,NA,NA,NA
"3104",2020-06-18,"PB",33382,33032.1708517753,99,NA,NA,NA,NA,NA,709,717.615297095407,NA,NA,NA,NA,NA
"3105",2020-06-19,"PB",35093,34512.7890184976,100,NA,NA,NA,NA,NA,724,729.694151947367,NA,NA,NA,NA,NA
"3106",2020-06-20,"PB",36521,36121.8012821369,101,NA,NA,NA,NA,NA,743,744.103660491431,NA,NA,NA,NA,NA
"3107",2020-06-21,"PB",36784,37434.9648675491,102,NA,NA,NA,NA,NA,766,763.091978290672,NA,NA,NA,NA,NA
"3108",2020-06-22,"PB",37253,37404.213095742,103,NA,NA,NA,NA,NA,784,786.613328217678,NA,NA,NA,NA,NA
"3109",2020-06-23,"PB",38999,38451.7086259789,104,NA,NA,NA,NA,NA,807,804.4027554382,NA,NA,NA,NA,NA
"3110",2020-06-24,"PB",39912,40909.4097439273,105,NA,NA,NA,NA,NA,828,827.877260054723,NA,NA,NA,NA,NA
"3111",2020-06-25,"PB",40824,41153.5546418036,106,NA,NA,NA,NA,NA,842,849.031031668653,NA,NA,NA,NA,NA
"3112",2020-06-26,"PB",42832,42056.7457802081,107,NA,NA,NA,NA,NA,864,862.212044190211,NA,NA,NA,NA,NA
"3113",2020-06-27,"PB",44242,44454.6071569403,108,NA,NA,NA,NA,NA,896,884.53729626626,NA,NA,NA,NA,NA
"3114",2020-06-28,"PB",44679,45250.4975101102,109,NA,NA,NA,NA,NA,911,918.184907201916,NA,NA,NA,NA,NA
"3115",2020-06-29,"PB",45057,45282.0430099624,110,NA,NA,NA,NA,NA,931,932.380200885955,NA,NA,NA,NA,NA
"3116",2020-06-30,"PB",46957,45947.2884669457,111,NA,NA,NA,NA,NA,977,952.309002158845,NA,NA,NA,NA,NA
"3117",2020-07-01,"PB",48175,48645.6652932663,112,NA,NA,NA,NA,NA,1002,1001.76119916491,NA,NA,NA,NA,NA
"3118",2020-07-02,"PB",49536,49217.6520593798,113,NA,NA,NA,NA,NA,1044,1027.06475524351,NA,NA,NA,NA,NA
"3119",2020-07-03,"PB",50765,50623.336344838,114,NA,NA,NA,NA,NA,1062,1071.62759953141,NA,NA,NA,NA,NA
"3120",2020-07-04,"PB",52306,51780.0712121935,115,NA,NA,NA,NA,NA,1082,1088.69807202189,NA,NA,NA,NA,NA
"3121",2020-07-05,"PB",52728,53513.4694610201,116,NA,NA,NA,NA,NA,1099,1108.09015619098,NA,NA,NA,NA,NA
"3122",2020-07-06,"PB",53151,53471.8429523988,117,NA,NA,NA,NA,NA,1118,1124.10420115689,NA,NA,NA,NA,NA
"3123",2020-07-07,"PB",54802,54234.9857860625,118,NA,NA,NA,NA,NA,1145,1142.45442709041,NA,NA,NA,NA,NA
"3124",2020-07-08,"PB",56344,56542.4266035069,119,NA,NA,NA,NA,NA,1171,1169.93124959493,NA,NA,NA,NA,NA
"3125",2020-07-09,"PB",57614,57711.7826257491,120,NA,NA,NA,NA,NA,1196,1196.2220574683,NA,NA,NA,NA,NA
"3126",2020-07-10,"PB",59118,58685.6582522314,121,NA,NA,NA,NA,NA,1229,1221.34154635642,NA,NA,NA,NA,NA
"3127",2020-07-11,"PB",60421,60269.8404042527,122,NA,NA,NA,NA,NA,1250,1255.52454678725,NA,NA,NA,NA,NA
"3128",2020-07-12,"PB",60784,61451.3006021191,123,NA,NA,NA,NA,NA,1284,1275.96885195397,NA,NA,NA,NA,NA
"3129",2020-07-13,"PB",61108,61515.0561923487,124,NA,NA,NA,NA,NA,1302,1311.20870732971,NA,NA,NA,NA,NA
"3130",2020-07-14,"PB",62462,62162.4828366302,125,NA,NA,NA,NA,NA,1342,1328.16208635182,NA,NA,NA,NA,NA
"3131",2020-07-15,"PB",63939,64095.5092165423,126,NA,NA,NA,NA,NA,1383,1370.17257449042,NA,NA,NA,NA,NA
"3132",2020-07-16,"PB",65423,65337.2395228261,127,NA,NA,NA,NA,NA,1418,1413.13805631077,NA,NA,NA,NA,NA
"3133",2020-07-17,"PB",66347,66574.5643783528,128,NA,NA,NA,NA,NA,1446,1449.10604197172,NA,NA,NA,NA,NA
"3134",2020-07-18,"PB",66971,67129.0285648458,129,NA,NA,NA,NA,NA,1477,1477.01924295611,NA,NA,NA,NA,NA
"3135",2020-07-19,"PB",67382,67742.7850711706,130,NA,NA,NA,NA,NA,1486,1508.32136326671,NA,NA,NA,NA,NA
"3136",2020-07-20,"PB",67680,68235.9957153261,131,NA,NA,NA,NA,NA,1517,1514.59115541185,NA,NA,NA,NA,NA
"3137",2020-07-21,"PB",68844,68624.0766809547,132,NA,NA,NA,NA,NA,1558,1546.053668711,NA,NA,NA,NA,NA
"3138",2020-07-22,"PB",70972,70184.2476629095,133,NA,NA,NA,NA,NA,1581,1588.82288595198,NA,NA,NA,NA,NA
"3139",2020-07-23,"PB",73104,72404.0102851571,134,NA,NA,NA,NA,NA,1618,1610.98961421613,NA,NA,NA,NA,NA
"3140",2020-07-24,"PB",74550,74074.4269308172,135,NA,NA,NA,NA,NA,1653,1649.10847202957,NA,NA,NA,NA,NA
"3141",2020-07-25,"PB",75723,75065.4913650516,136,NA,NA,NA,NA,NA,1675,1684.84848247723,NA,NA,NA,NA,NA
"3142",2020-07-26,"PB",76153,76379.5839115631,137,NA,NA,NA,NA,NA,1698,1705.74661032037,NA,NA,NA,NA,NA
"3143",2020-07-27,"PB",76693,76876.800243741,138,NA,NA,NA,NA,NA,1727,1727.85611834411,NA,NA,NA,NA,NA
"3144",2020-07-28,"PB",78175,77961.5215155422,139,NA,NA,NA,NA,NA,1745,1756.84275654621,NA,NA,NA,NA,NA
"3145",2020-07-29,"PB",79898,80057.2352635931,140,NA,NA,NA,NA,NA,1766,1773.33092904673,NA,NA,NA,NA,NA
"3146",2020-07-30,"PB",81108,81659.3068570423,141,NA,NA,NA,NA,NA,1785,1793.34704370724,NA,NA,NA,NA,NA
"3147",2020-07-31,"PB",82794,82402.14067539,142,NA,NA,NA,NA,NA,1811,1811.17457629126,NA,NA,NA,NA,NA
"3148",2020-08-01,"PB",83461,84252.4724544259,143,NA,NA,NA,NA,NA,1833,1837.05394603897,NA,NA,NA,NA,NA
"3149",2020-08-02,"PB",84008,84349.6030158161,144,NA,NA,NA,NA,NA,1850,1858.40839957243,NA,NA,NA,NA,NA
"3150",2020-08-03,"PB",84211,85055.3206115254,145,NA,NA,NA,NA,NA,1870,1874.14674214514,NA,NA,NA,NA,NA
